CI,1756,HNL,3728,NRT,2279,,0,744 333
CI,1756,KHH,2264,NRT,2279,,0,738
CI,1756,LAX,3484,ATL,3682,Y,0,757 73H 76W
CI,1756,LAX,3484,GUA,1767,Y,0,757
CI,1756,LAX,3484,MSY,3861,Y,0,319
CI,1756,LAX,3484,TPE,2276,,0,744
CI,1756,MSY,3861,LAX,3484,Y,0,319
CI,1756,NRT,2279,HNL,3728,,0,744 333
CI,1756,NRT,2279,KHH,2264,,0,738
CI,1756,NRT,2279,TPE,2276,,0,333 744
CI,1756,TPE,2276,LAX,3484,,0,744
CI,1756,TPE,2276,NRT,2279,,0,333 744
CM,1889,LAX,3484,PTY,1871,,0,738
CM,1889,PTY,1871,LAX,3484,,0,738
CX,1680,DME,4029,HKG,3077,,0,343
CX,1680,HKG,3077,DME,4029,,0,343
CX,1680,HKG,3077,LAX,3484,,0,77W
CX,1680,HKG,3077,NRT,2279,,0,773 744 77W 772 333 343
CX,1680,LAX,3484,HKG,3077,,0,77W
CX,1680,NRT,2279,HKG,3077,,0,773 77W 744 772 333 343
CX,1680,NRT,2279,TPE,2276,,0,744
CX,1680,TPE,2276,NRT,2279,,0,744
CZ,1767,CAN,3370,LAX,3484,,0,380
CZ,1767,CAN,3370,NRT,2279,,0,332
CZ,1767,CGQ,4380,NRT,2279,,0,321
CZ,1767,DLC,3404,NRT,2279,,0,319 321 320
CZ,1767,LAX,3484,CAN,3370,,0,380
CZ,1767,NRT,2279,CAN,3370,,0,332
CZ,1767,NRT,2279,CGQ,4380,,0,321
CZ,1767,NRT,2279,DLC,3404,,0,319 321 320
CZ,1767,NRT,2279,PEK,3364,Y,0,73H 767
CZ,1767,NRT,2279,SHE,4144,,0,320
CZ,1767,PEK,3364,NRT,2279,Y,0,767 73H
CZ,1767,SHE,4144,NRT,2279,,0,320
D2,\N,CEE,6111,DME,4029,,0,CR2
D2,\N,DME,4029,CEE,6111,,0,CR2
D2,\N,DME,4029,KVK,6734,,0,CR2
D2,\N,KVK,6734,DME,4029,,0,CR2
DL,2009,AMS,580,LAX,3484,Y,0,74M 747
DL,2009,ATL,3682,LAX,3484,,0,757 76W 763 739
DL,2009,ATL,3682,NRT,2279,,0,744
DL,2009,BJX,1815,LAX,3484,Y,0,CR9
DL,2009,BKK,3885,NRT,2279,,0,744 333
DL,2009,BNA,3690,LAX,3484,,0,738 73H
DL,2009,BNE,3320,LAX,3484,Y,0,77W
DL,2009,BOS,3448,LAX,3484,,0,73H
DL,2009,BZE,1957,LAX,3484,,0,320
DL,2009,CAN,3370,LAX,3484,Y,0,380
DL,2009,CDG,1382,LAX,3484,,0,772
DL,2009,CMH,3759,LAX,3484,,0,738
DL,2009,CUN,1852,LAX,3484,,0,320 73H
DL,2009,CVG,3488,LAX,3484,,0,320 73H
DL,2009,DCA,3520,LAX,3484,Y,0,73H
DL,2009,DTW,3645,LAX,3484,,0,763 757 739 753
DL,2009,DTW,3645,NRT,2279,,0,777 77L
DL,2009,FCO,1555,LAX,3484,Y,0,772
DL,2009,GDL,1804,LAX,3484,,0,738
DL,2009,GEG,3467,LAX,3484,Y,0,CR9
DL,2009,GUA,1767,LAX,3484,,0,757
DL,2009,GUM,2246,NRT,2279,,0,752
DL,2009,HKG,3077,NRT,2279,,0,332 777
DL,2009,HMO,1807,LAX,3484,,0,ER4
DL,2009,HND,2359,LAX,3484,,0,76W
DL,2009,HNL,3728,LAX,3484,,0,753 76W 757
DL,2009,HNL,3728,NRT,2279,,0,744 76W 333
DL,2009,ICN,3930,LAX,3484,Y,0,388 77W
DL,2009,IND,3585,LAX,3484,,0,320
DL,2009,JFK,3797,LAX,3484,,0,76W 752
DL,2009,JFK,3797,NRT,2279,,0,744
DL,2009,KOA,3514,LAX,3484,,0,757
DL,2009,LAS,3877,LAX,3484,,0,319
DL,2009,LAX,3484,AMS,580,Y,0,74M 747
DL,2009,LAX,3484,ATL,3682,,0,763 757 73H 76W
DL,2009,LAX,3484,BJX,1815,Y,0,CR9
DL,2009,LAX,3484,BNA,3690,,0,738 73H
DL,2009,LAX,3484,BNE,3320,Y,0,77W
DL,2009,LAX,3484,BOS,3448,,0,73H
DL,2009,LAX,3484,BZE,1957,,0,320
DL,2009,LAX,3484,CAN,3370,Y,0,380
DL,2009,LAX,3484,CDG,1382,Y,0,388 772
DL,2009,LAX,3484,CMH,3759,,0,738
DL,2009,LAX,3484,CUN,1852,,0,320
DL,2009,LAX,3484,CVG,3488,,0,320
DL,2009,LAX,3484,DCA,3520,Y,0,73H
DL,2009,LAX,3484,DTW,3645,,0,739 763 753
DL,2009,LAX,3484,FCO,1555,Y,0,772
DL,2009,LAX,3484,GDL,1804,,0,738
DL,2009,LAX,3484,GEG,3467,Y,0,CR9
DL,2009,LAX,3484,GUA,1767,,0,757
DL,2009,LAX,3484,HMO,1807,,0,ER4
DL,2009,LAX,3484,HND,2359,,0,76W
DL,2009,LAX,3484,HNL,3728,,0,76W 757 753
DL,2009,LAX,3484,ICN,3930,Y,0,388 77W
DL,2009,LAX,3484,IND,3585,,0,320
DL,2009,LAX,3484,JFK,3797,,0,76W 752
DL,2009,LAX,3484,KOA,3514,,0,757
DL,2009,LAX,3484,LAS,3877,,0,319
DL,2009,LAX,3484,LHR,507,Y,0,346 343 744
DL,2009,LAX,3484,LIH,3602,,0,757
DL,2009,LAX,3484,LIR,1881,,0,738
DL,2009,LAX,3484,MCI,3458,Y,0,E75
DL,2009,LAX,3484,MCO,3878,,0,738 757 739 73H
DL,2009,LAX,3484,MEL,3339,Y,0,77W
DL,2009,LAX,3484,MEM,3473,,0,320
DL,2009,LAX,3484,MEX,1824,,0,737
DL,2009,LAX,3484,MIA,3576,,0,738
DL,2009,LAX,3484,MSP,3858,,0,757 753 739 763 738
DL,2009,LAX,3484,MSY,3861,,0,319
DL,2009,LAX,3484,NRT,2279,,0,744
DL,2009,LAX,3484,OAK,3453,Y,0,CR7
DL,2009,LAX,3484,OGG,3456,,0,757
DL,2009,LAX,3484,PDX,3720,Y,0,CR7 CR9
DL,2009,LAX,3484,PHX,3462,Y,0,CR7 CR9
DL,2009,LAX,3484,PPT,4075,Y,0,772
DL,2009,LAX,3484,PVG,3406,Y,0,346
DL,2009,LAX,3484,PVR,1836,,0,320 73H
DL,2009,LAX,3484,RDU,3626,,0,738
DL,2009,LAX,3484,SAN,3731,Y,0,CR9 CR7
DL,2009,LAX,3484,SEA,3577,,0,73H
DL,2009,LAX,3484,SFO,3469,Y,0,E75
DL,2009,LAX,3484,SJC,3748,Y,0,CR9 CR7
DL,2009,LAX,3484,SJO,1885,,0,757
DL,2009,LAX,3484,SLC,3536,,0,757 73H 320 739
DL,2009,LAX,3484,SMF,3817,Y,0,CR7 CR9
DL,2009,LAX,3484,SVO,2985,,0,332
DL,2009,LAX,3484,SYD,3361,,0,77L
DL,2009,LAX,3484,TPA,3646,,0,320
DL,2009,LAX,3484,TPE,2276,Y,0,744
DL,2009,LAX,3484,YEG,49,Y,0,73H
DL,2009,LAX,3484,YYC,178,Y,0,73W
DL,2009,LHR,507,LAX,3484,Y,0,346 343 744
DL,2009,LIH,3602,LAX,3484,,0,757
DL,2009,LIR,1881,LAX,3484,,0,738
DL,2009,MCI,3458,LAX,3484,Y,0,E75
DL,2009,MCO,3878,LAX,3484,,0,757 739
DL,2009,MEL,3339,LAX,3484,Y,0,77W
DL,2009,MEM,3473,LAX,3484,,0,320
DL,2009,MEX,1824,LAX,3484,,0,737
DL,2009,MIA,3576,LAX,3484,,0,738
DL,2009,MNL,2397,NRT,2279,,0,744
DL,2009,MSP,3858,LAX,3484,,0,738 763 753 757 739 320
DL,2009,MSP,3858,NRT,2279,,0,332 777
DL,2009,MSY,3861,LAX,3484,,0,319
DL,2009,NRT,2279,ATL,3682,,0,744
DL,2009,NRT,2279,BKK,3885,,0,333 744
DL,2009,NRT,2279,DTW,3645,,0,777
DL,2009,NRT,2279,GUM,2246,,0,752
DL,2009,NRT,2279,HKG,3077,,0,332 777
DL,2009,NRT,2279,HNL,3728,,0,744 76W 333
DL,2009,NRT,2279,JFK,3797,,0,744
DL,2009,NRT,2279,LAX,3484,,0,744
DL,2009,NRT,2279,MNL,2397,,0,744
DL,2009,NRT,2279,MSP,3858,,0,332 777
DL,2009,NRT,2279,PDX,3720,,0,76W
DL,2009,NRT,2279,PVG,3406,,0,76W
DL,2009,NRT,2279,ROR,2256,,0,752
DL,2009,NRT,2279,SEA,3577,,0,333
DL,2009,NRT,2279,SIN,3316,,0,76W 777
DL,2009,NRT,2279,SPN,2244,,0,752
DL,2009,NRT,2279,TPE,2276,,0,744
DL,2009,OAK,3453,LAX,3484,Y,0,CR7
DL,2009,OGG,3456,LAX,3484,,0,757
DL,2009,PDX,3720,LAX,3484,Y,0,CR7 CR9
DL,2009,PDX,3720,NRT,2279,,0,76W
DL,2009,PHX,3462,LAX,3484,Y,0,CR9 CR7
DL,2009,PPT,4075,LAX,3484,Y,0,772
DL,2009,PVG,3406,LAX,3484,Y,0,346
DL,2009,PVG,3406,NRT,2279,,0,76W
DL,2009,PVR,1836,LAX,3484,,0,320 73H
DL,2009,RDU,3626,LAX,3484,,0,738
DL,2009,ROR,2256,NRT,2279,,0,752
DL,2009,SAN,3731,LAX,3484,Y,0,CR7 CR9
DL,2009,SEA,3577,LAX,3484,,0,73H
DL,2009,SEA,3577,NRT,2279,,0,333
DL,2009,SFO,3469,LAX,3484,Y,0,E75
DL,2009,SIN,3316,NRT,2279,,0,777 76W
DL,2009,SJC,3748,LAX,3484,Y,0,CR9 CR7
DL,2009,SJO,1885,LAX,3484,,0,757
DL,2009,SLC,3536,LAX,3484,,0,739 757 320 738
DL,2009,SMF,3817,LAX,3484,Y,0,CR7 CR9
DL,2009,SPN,2244,NRT,2279,,0,752
DL,2009,SVO,2985,LAX,3484,,0,332
DL,2009,SYD,3361,LAX,3484,,0,77L
DL,2009,TPA,3646,LAX,3484,,0,320
DL,2009,TPE,2276,LAX,3484,Y,0,744
DL,2009,TPE,2276,NRT,2279,,0,744
DL,2009,YEG,49,LAX,3484,Y,0,73H
DL,2009,YYC,178,LAX,3484,Y,0,73W
DV,4840,AKX,2920,DME,4029,,0,735
DV,4840,CIT,2914,DME,4029,,0,735
DV,4840,DME,4029,AKX,2920,,0,735
DV,4840,DME,4029,CIT,2914,,0,735
DV,4840,DME,4029,SCO,4367,,0,735
DV,4840,SCO,4367,DME,4029,,0,735
DY,3737,ARN,737,LAX,3484,Y,0,788
DY,3737,CPH,609,LAX,3484,Y,0,788
DY,3737,LAX,3484,ARN,737,Y,0,788
DY,3737,LAX,3484,CPH,609,Y,0,788
EG,2989,DMB,2911,DME,4029,,0,320
EG,2989,DME,4029,KQT,\N,,0,320
EG,2989,DME,4029,TJU,7563,,0,320
EG,2989,TJU,7563,DME,4029,,0,320
EK,2183,DME,4029,DXB,2188,,0,388
EK,2183,DXB,2188,DME,4029,,0,388
EK,2183,DXB,2188,LAX,3484,,0,388
EK,2183,DXB,2188,NRT,2279,,0,77W
EK,2183,LAX,3484,DXB,2188,,0,388
EK,2183,NRT,2279,DXB,2188,,0,77W
EL,336,DME,4029,SKG,1486,,0,AR8
EL,336,SKG,1486,DME,4029,,0,AR8
EY,2222,AUH,2179,DME,4029,,0,332
EY,2222,AUH,2179,NRT,2279,,0,332
EY,2222,DME,4029,AUH,2179,,0,332
EY,2222,NRT,2279,AUH,2179,,0,332
F9,2468,DEN,3751,LAX,3484,,0,319 320
F9,2468,DEN,3751,SBA,3949,,0,319
F9,2468,LAX,3484,DEN,3751,,0,320 319
F9,2468,LAX,3484,IGM,6132,Y,0,BE1
F9,2468,SBA,3949,DEN,3751,,0,319
FJ,879,LAX,3484,NAN,1960,,0,332
FJ,879,NAN,1960,LAX,3484,,0,332
FL,1316,ATL,3682,LAX,3484,,0,73G
FL,1316,BWI,3849,LAX,3484,Y,0,738
FL,1316,DEN,3751,LAX,3484,Y,0,73W 73C
FL,1316,DTW,3645,LAX,3484,Y,0,73W
FL,1316,ELP,3559,LAX,3484,Y,0,73W
FL,1316,HOU,3566,LAX,3484,,0,73W
FL,1316,LAS,3877,LAX,3484,Y,0,73W
FL,1316,LAX,3484,ATL,3682,,0,73G
FL,1316,LAX,3484,DEN,3751,Y,0,73W
FL,1316,LAX,3484,HOU,3566,Y,0,73W
FL,1316,LAX,3484,LAS,3877,Y,0,73W
FL,1316,LAX,3484,MDW,3747,Y,0,73H 738
FL,1316,LAX,3484,MKE,3717,Y,0,73W
FL,1316,LAX,3484,OAK,3453,,0,73W
FL,1316,LAX,3484,PWM,3862,Y,0,73W
FL,1316,LAX,3484,RNO,3807,Y,0,73W
FL,1316,MCI,3458,LAX,3484,Y,0,73C
FL,1316,MDW,3747,LAX,3484,Y,0,73W 73H
FL,1316,MKE,3717,LAX,3484,Y,0,73W
FL,1316,OAK,3453,LAX,3484,Y,0,73W 73C
FL,1316,SAT,3621,LAX,3484,Y,0,73W
FL,1316,SJC,3748,LAX,3484,Y,0,73W
FL,1316,SMF,3817,LAX,3484,Y,0,73W
FL,1316,STL,3678,LAX,3484,Y,0,73W
FL,1316,TUS,3636,LAX,3484,Y,0,73C
FW,2826,HIJ,2326,NRT,2279,,0,CRJ
FW,2826,KMQ,2322,NRT,2279,,0,CRJ
FW,2826,NRT,2279,HIJ,2326,,0,CRJ
FW,2826,NRT,2279,KMQ,2322,,0,CRJ
G4,35,BLI,3777,LAX,3484,,0,M80
G4,35,EUG,4099,LAX,3484,,0,M80
G4,35,HNL,3728,LAX,3484,,0,757
G4,35,LAX,3484,BLI,3777,,0,M80
G4,35,LAX,3484,EUG,4099,,0,M80
G4,35,LAX,3484,HNL,3728,,0,757
G4,35,LAX,3484,MFR,4101,,0,M80
G4,35,LAX,3484,PVU,7579,,0,319
G4,35,MFR,4101,LAX,3484,,0,M80
G4,35,PVU,7579,LAX,3484,,0,319
G9,329,DME,4029,SHJ,2191,,0,320
G9,329,SHJ,2191,DME,4029,,0,320
GA,2520,CGK,3275,NRT,2279,,0,763 777
GA,2520,DPS,3940,NRT,2279,,0,333
GA,2520,NRT,2279,CGK,3275,,0,777 763
GA,2520,NRT,2279,DPS,3940,,0,333
GE,5038,NRT,2279,TPE,2276,,0,320
GE,5038,TPE,2276,NRT,2279,,0,320
GK,14118,CTS,2287,NRT,2279,,0,320
GK,14118,FUK,2305,NRT,2279,,0,320
GK,14118,KIX,3992,NRT,2279,,0,320
GK,14118,KOJ,2307,NRT,2279,,0,320
GK,14118,MYJ,2333,NRT,2279,,0,320
GK,14118,NRT,2279,CTS,2287,,0,320
GK,14118,NRT,2279,FUK,2305,,0,320
GK,14118,NRT,2279,KIX,3992,,0,320
GK,14118,NRT,2279,KOJ,2307,,0,320
GK,14118,NRT,2279,MYJ,2333,,0,320
GK,14118,NRT,2279,OIT,2310,,0,320
GK,14118,NRT,2279,OKA,2384,,0,320
GK,14118,NRT,2279,TAK,2337,,0,320
GK,14118,OIT,2310,NRT,2279,,0,320
GK,14118,OKA,2384,NRT,2279,,0,320
GK,14118,TAK,2337,NRT,2279,,0,320
GY,9620,DME,4029,FRU,2912,,0,733
GY,9620,FRU,2912,DME,4029,,0,733
HA,2688,HNL,3728,LAX,3484,,0,332
HA,2688,LAX,3484,HNL,3728,,0,332
HA,2688,LAX,3484,OGG,3456,,0,763
HA,2688,OGG,3456,LAX,3484,,0,763
HG,3661,DME,4029,VIE,1613,,0,320 E90
HG,3661,VIE,1613,DME,4029,,0,320 E90
HU,2660,LAX,3484,PVG,3406,Y,0,777
HU,2660,PVG,3406,LAX,3484,Y,0,777
HY,5281,AZN,6148,DME,4029,,0,757
HY,5281,BHK,2980,DME,4029,,0,320 757
HY,5281,DME,4029,AZN,6148,,0,757
HY,5281,DME,4029,BHK,2980,,0,320 757
HY,5281,DME,4029,FEG,6149,,0,320
HY,5281,DME,4029,KSQ,6153,,0,320
HY,5281,DME,4029,NCU,6151,,0,320
HY,5281,DME,4029,NMA,6150,,0,752 320
HY,5281,DME,4029,NVI,6485,,0,320
HY,5281,DME,4029,SKD,2981,,0,757 320
HY,5281,DME,4029,TAS,2983,,0,764 767
HY,5281,DME,4029,TMJ,6154,,0,757
HY,5281,DME,4029,UGC,6152,,0,763 320
HY,5281,FEG,6149,DME,4029,,0,320
HY,5281,KSQ,6153,DME,4029,,0,320
HY,5281,NCU,6151,DME,4029,,0,320
HY,5281,NMA,6150,DME,4029,,0,752 320
HY,5281,NRT,2279,TAS,2983,,0,764
HY,5281,NVI,6485,DME,4029,,0,320
HY,5281,SKD,2981,DME,4029,,0,757 320
HY,5281,TAS,2983,DME,4029,,0,764 767
HY,5281,TAS,2983,NRT,2279,,0,764
HY,5281,TMJ,6154,DME,4029,,0,757
HY,5281,UGC,6152,DME,4029,,0,763 320
HZ,4808,NRT,2279,UUS,2933,,0,737
HZ,4808,UUS,2933,NRT,2279,,0,737
I8,18828,DME,4029,IJK,6141,,0,YK2
I8,18828,DME,4029,KRO,6146,,0,YK2
I8,18828,IJK,6141,DME,4029,,0,YK2
I8,18828,KRO,6146,DME,4029,,0,YK2
IB,2822,AGP,1230,DME,4029,Y,0,320
IB,2822,ALC,1212,DME,4029,Y,0,320
IB,2822,BCN,1218,DME,4029,Y,0,320
IB,2822,DME,4029,AGP,1230,Y,0,320
IB,2822,DME,4029,ALC,1212,Y,0,320
IB,2822,DME,4029,BCN,1218,Y,0,320
IB,2822,DME,4029,MAD,1229,,0,319
IB,2822,DME,4029,PMI,3998,Y,0,320
IB,2822,LAX,3484,LHR,507,Y,0,744 77W 388
IB,2822,LAX,3484,MAD,1229,,0,346 342
IB,2822,LHR,507,LAX,3484,Y,0,744 77W 388
IB,2822,MAD,1229,DME,4029,,0,319
IB,2822,MAD,1229,LAX,3484,,0,346 342
IB,2822,PMI,3998,DME,4029,Y,0,320
IOS,2951,DME,4029,OMS,2958,,0,CR2
IOS,2951,OMS,2958,DME,4029,,0,CR2
J2,197,DME,4029,GYD,2922,,0,320
J2,197,GYD,2922,DME,4029,,0,320
JJ,4867,LAX,3484,LIM,2789,Y,0,763
JJ,4867,LIM,2789,LAX,3484,Y,0,763
JL,2987,BKI,3269,NRT,2279,,0,738
JL,2987,BKK,3885,NRT,2279,,0,767
JL,2987,BOS,3448,NRT,2279,,0,788
JL,2987,CAN,3370,NRT,2279,,0,767
JL,2987,CDG,1382,NRT,2279,,0,788
JL,2987,CGK,3275,NRT,2279,,0,773 777
JL,2987,CJU,2370,NRT,2279,Y,0,739
JL,2987,CNS,3322,NRT,2279,Y,0,332
JL,2987,CTS,2287,NRT,2279,Y,0,773
JL,2987,DEL,3093,NRT,2279,,0,777
JL,2987,DFW,3670,NRT,2279,Y,0,777
JL,2987,DLC,3404,NRT,2279,,0,767
JL,2987,DME,4029,NRT,2279,,0,788
JL,2987,DOH,2241,NRT,2279,,0,77L
JL,2987,DXB,2188,NRT,2279,Y,0,773
JL,2987,FRA,340,NRT,2279,,0,773
JL,2987,FUK,2305,NRT,2279,Y,0,73H
JL,2987,GUM,2246,NRT,2279,,0,767
JL,2987,HAN,3199,NRT,2279,,0,767
JL,2987,HEL,421,NRT,2279,,0,788
JL,2987,HKG,3077,NRT,2279,,0,767
JL,2987,HNL,3728,NRT,2279,,0,767 788 777
JL,2987,ICN,3930,NRT,2279,,0,73H
JL,2987,ITM,2334,NRT,2279,,0,773
JL,2987,JFK,3797,NRT,2279,,0,788 773
JL,2987,KHH,2264,NRT,2279,,0,767
JL,2987,KHV,2927,NRT,2279,Y,0,320
JL,2987,KUL,3304,NRT,2279,,0,767
JL,2987,LAX,3484,LIM,2789,Y,0,763
JL,2987,LAX,3484,NRT,2279,,0,773
JL,2987,LHR,507,NRT,2279,Y,0,777
JL,2987,LIM,2789,LAX,3484,Y,0,763
JL,2987,MNL,2397,NRT,2279,,0,767
JL,2987,NGO,3942,NRT,2279,,0,788
JL,2987,NKG,3388,NRT,2279,Y,0,320
JL,2987,NRT,2279,BKI,3269,,0,738
JL,2987,NRT,2279,BKK,3885,,0,767
JL,2987,NRT,2279,BOS,3448,,0,788
JL,2987,NRT,2279,CAN,3370,,0,767
JL,2987,NRT,2279,CDG,1382,,0,788
JL,2987,NRT,2279,CGK,3275,,0,773 777
JL,2987,NRT,2279,CJU,2370,Y,0,739
JL,2987,NRT,2279,CNS,3322,Y,0,332
JL,2987,NRT,2279,CTS,2287,Y,0,773
JL,2987,NRT,2279,DEL,3093,,0,777
JL,2987,NRT,2279,DFW,3670,Y,0,777
JL,2987,NRT,2279,DLC,3404,,0,767
JL,2987,NRT,2279,DME,4029,,0,788
JL,2987,NRT,2279,DOH,2241,,0,77L
JL,2987,NRT,2279,DXB,2188,Y,0,773
JL,2987,NRT,2279,FRA,340,,0,773
JL,2987,NRT,2279,FUK,2305,Y,0,73H
JL,2987,NRT,2279,GUM,2246,,0,767
JL,2987,NRT,2279,HAN,3199,,0,767
JL,2987,NRT,2279,HEL,421,,0,788
JL,2987,NRT,2279,HKG,3077,,0,767
JL,2987,NRT,2279,HNL,3728,,0,788 777
JL,2987,NRT,2279,ICN,3930,,0,73H
JL,2987,NRT,2279,ITM,2334,,0,773
JL,2987,NRT,2279,JFK,3797,,0,773 788
JL,2987,NRT,2279,KHH,2264,,0,767
JL,2987,NRT,2279,KHV,2927,Y,0,320
JL,2987,NRT,2279,KUL,3304,,0,767
JL,2987,NRT,2279,LAX,3484,,0,773
JL,2987,NRT,2279,LHR,507,Y,0,777
JL,2987,NRT,2279,MNL,2397,,0,767
JL,2987,NRT,2279,NGO,3942,,0,788
JL,2987,NRT,2279,NKG,3388,Y,0,320
JL,2987,NRT,2279,OKA,2384,Y,0,767
JL,2987,NRT,2279,OOL,3321,Y,0,332
JL,2987,NRT,2279,ORD,3830,,0,773
JL,2987,NRT,2279,PEK,3364,,0,73H 767
JL,2987,NRT,2279,PPT,4075,Y,0,343
JL,2987,NRT,2279,PUS,2372,,0,73H
JL,2987,NRT,2279,PVG,3406,,0,767
JL,2987,NRT,2279,ROR,2256,,0,767
JL,2987,NRT,2279,SAN,3731,,0,788
JL,2987,NRT,2279,SGN,3205,,0,767
JL,2987,NRT,2279,SHE,4144,Y,0,320
JL,2987,NRT,2279,SIN,3316,,0,767
JL,2987,NRT,2279,SYD,3361,,0,777
JL,2987,NRT,2279,TPE,2276,,0,73H
JL,2987,NRT,2279,VVO,2934,Y,0,320
JL,2987,NRT,2279,YVR,156,,0,788
JL,2987,OKA,2384,NRT,2279,Y,0,767
JL,2987,OOL,3321,NRT,2279,Y,0,332
JL,2987,ORD,3830,NRT,2279,,0,773
JL,2987,PEK,3364,NRT,2279,,0,767 73H
JL,2987,PPT,4075,NRT,2279,Y,0,343
JL,2987,PUS,2372,NRT,2279,,0,73H
JL,2987,PVG,3406,NRT,2279,,0,767
JL,2987,ROR,2256,NRT,2279,,0,767
JL,2987,SAN,3731,NRT,2279,,0,788
JL,2987,SGN,3205,NRT,2279,,0,767
JL,2987,SHE,4144,NRT,2279,Y,0,320
JL,2987,SIN,3316,NRT,2279,,0,767
JL,2987,SYD,3361,NRT,2279,,0,777
JL,2987,TPE,2276,NRT,2279,,0,73H
JL,2987,VVO,2934,NRT,2279,Y,0,320
JL,2987,YVR,156,NRT,2279,,0,788
JQ,3052,CNS,3322,NRT,2279,,0,332
JQ,3052,MEL,3339,NRT,2279,,0,332
JQ,3052,NRT,2279,CNS,3322,,0,332
JQ,3052,NRT,2279,MEL,3339,,0,332
JQ,3052,NRT,2279,OOL,3321,,0,332
JQ,3052,OOL,3321,NRT,2279,,0,332
JW,397,CTS,2287,NRT,2279,,0,320
JW,397,ICN,3930,NRT,2279,,0,320
JW,397,NRT,2279,CTS,2287,,0,320
JW,397,NRT,2279,ICN,3930,,0,320
JW,397,NRT,2279,OKA,2384,,0,320
JW,397,NRT,2279,TPE,2276,,0,320
JW,397,OKA,2384,NRT,2279,,0,320
JW,397,TPE,2276,NRT,2279,,0,320
KE,3163,CJU,2370,NRT,2279,,0,739
KE,3163,GRU,2564,LAX,3484,,0,77W
KE,3163,HNL,3728,NRT,2279,,0,333
KE,3163,ICN,3930,LAX,3484,,0,388 77W
KE,3163,ICN,3930,NRT,2279,,0,73H 77W 333 744 332 73J
KE,3163,LAX,3484,GRU,2564,,0,77W
KE,3163,LAX,3484,ICN,3930,,0,388 77W
KE,3163,LAX,3484,LIM,2789,Y,0,763
KE,3163,LIM,2789,LAX,3484,Y,0,763
KE,3163,NRT,2279,CJU,2370,,0,739
KE,3163,NRT,2279,HNL,3728,,0,333
KE,3163,NRT,2279,ICN,3930,,0,332 73H 77W 333 744 73J
KE,3163,NRT,2279,PUS,2372,,0,739
KE,3163,PUS,2372,NRT,2279,,0,739
KE,3163,TIJ,1847,NRT,2279,Y,0,787
KL,3090,AMS,580,LAX,3484,,0,74M 747
KL,3090,AMS,580,NRT,2279,,0,747 74M 777
KL,3090,ATL,3682,LAX,3484,Y,0,763 757 739
KL,3090,HNL,3728,LAX,3484,Y,0,757
KL,3090,LAX,3484,AMS,580,,0,74M 747
KL,3090,LAX,3484,ATL,3682,Y,0,757
KL,3090,LAX,3484,KOA,3514,Y,0,757
KL,3090,LAX,3484,MSP,3858,Y,0,757 753
KL,3090,LAX,3484,MSY,3861,Y,0,319
KL,3090,LAX,3484,OGG,3456,Y,0,757
KL,3090,MSP,3858,LAX,3484,Y,0,757
KL,3090,MSY,3861,LAX,3484,Y,0,319
KL,3090,NRT,2279,AMS,580,,0,74M 747 777
KL,3090,OGG,3456,LAX,3484,Y,0,757
KL,3090,SLC,3536,LAX,3484,Y,0,757
KM,242,DME,4029,MLA,1606,,0,320
KM,242,MLA,1606,DME,4029,,0,320
KR,1844,DME,4029,FRU,2912,,0,320
KR,1844,DME,4029,OSS,2913,,0,320
KR,1844,FRU,2912,DME,4029,,0,320
KR,1844,OSS,2913,DME,4029,,0,320
LA,3200,LAX,3484,LIM,2789,,0,763
LA,3200,LIM,2789,LAX,3484,,0,763
LH,3320,DME,4029,FRA,340,,0,32A 321 320
LH,3320,DME,4029,MUC,346,,0,321 320 319
LH,3320,DUS,345,NRT,2279,Y,0,788
LH,3320,FRA,340,DME,4029,,0,32A 321 320
LH,3320,FRA,340,LAX,3484,,0,74H
LH,3320,KIX,3992,NRT,2279,,0,744
LH,3320,LAX,3484,FRA,340,,0,74H
LH,3320,LAX,3484,LHR,507,Y,0,777
LH,3320,LAX,3484,MUC,346,,0,346
LH,3320,LHR,507,LAX,3484,Y,0,777
LH,3320,MUC,346,DME,4029,,0,320 321 319
LH,3320,MUC,346,LAX,3484,,0,346
LH,3320,NRT,2279,DUS,345,Y,0,788
LH,3320,NRT,2279,KIX,3992,,0,744
LX,4559,DME,4029,GVA,1665,,0,320 319
LX,4559,DME,4029,ZRH,1678,,0,321 320
LX,4559,GVA,1665,DME,4029,,0,319 320
LX,4559,LAX,3484,ZRH,1678,,0,343
LX,4559,NRT,2279,ZRH,1678,,0,343
LX,4559,ZRH,1678,DME,4029,,0,321 320
LX,4559,ZRH,1678,LAX,3484,,0,343
LX,4559,ZRH,1678,NRT,2279,,0,343
LY,2150,DME,4029,TLV,1590,,0,739 763 738 73G 772
LY,2150,LAX,3484,TLV,1590,,0,772
LY,2150,TLV,1590,DME,4029,,0,739 763 738 73G 772
LY,2150,TLV,1590,LAX,3484,,0,772
MH,3378,BKI,3269,NRT,2279,,0,738
MH,3378,DFW,3670,NRT,2279,,0,777
MH,3378,KUL,3304,NRT,2279,,0,772
MH,3378,LAX,3484,NRT,2279,,0,773
MH,3378,NRT,2279,BKI,3269,,0,738
MH,3378,NRT,2279,DFW,3670,,0,777
MH,3378,NRT,2279,KUL,3304,,0,772
MH,3378,NRT,2279,ORD,3830,,0,777
